seqName,SPS,time,iter,enf_mixte,vrac_mixte,helice_mixte,struct_mixte,enf_propre,struct_propre,helice_propre,openGap,extendGap
BB11001,0.8295218295218295,1.6877164840698242,33,0.0,2.5,5.6,0.4,0.0,0.0,0.0,14.3,2.9
BB11002,0.1372328458942632,15.900460004806519,33,0.0,2.5,5.6,0.4,0.0,0.0,0.0,14.3,2.9
BB11003,0.25887096774193546,51.47745990753174,33,0.0,2.5,5.6,0.4,0.0,0.0,0.0,14.3,2.9
BB11004,0.4365781710914454,42.07357144355774,33,0.0,2.5,5.6,0.4,0.0,0.0,0.0,14.3,2.9
BB11008,0.06526315789473684,21.4222514629364,33,0.0,2.5,5.6,0.4,0.0,0.0,0.0,14.3,2.9
BB11009,0.3771106941838649,11.450484037399292,33,0.0,2.5,5.6,0.4,0.0,0.0,0.0,14.3,2.9
BB11010,0.25087650954421503,58.94020915031433,33,0.0,2.5,5.6,0.4,0.0,0.0,0.0,14.3,2.9
BB11001,0.6915113871635611,1.7290985584259033,34,0.0,1.6,3.9,0.6,0.0,0.0,0.0,14.3,2.9
BB11002,0.1745230078563412,16.5058491230011,34,0.0,1.6,3.9,0.6,0.0,0.0,0.0,14.3,2.9
BB11003,0.24435483870967742,53.085331439971924,34,0.0,1.6,3.9,0.6,0.0,0.0,0.0,14.3,2.9
BB11004,0.3815142576204523,42.467236042022705,34,0.0,1.6,3.9,0.6,0.0,0.0,0.0,14.3,2.9
BB11008,0.06526315789473684,20.334856748580933,34,0.0,1.6,3.9,0.6,0.0,0.0,0.0,14.3,2.9
BB11009,0.3714821763602251,11.501780986785889,34,0.0,1.6,3.9,0.6,0.0,0.0,0.0,14.3,2.9
BB11010,0.16166731593299571,57.261470079422,34,0.0,1.6,3.9,0.6,0.0,0.0,0.0,14.3,2.9
BB11001,0.8295218295218295,2.051405191421509,35,0.0,1.4,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11002,0.07869589657110736,17.25864601135254,35,0.0,1.4,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11003,0.25806451612903225,52.822853088378906,35,0.0,1.4,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11004,0.47099311701081614,43.65467858314514,35,0.0,1.4,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11008,0.06421052631578947,21.49093723297119,35,0.0,1.4,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11009,0.3714821763602251,11.43082070350647,35,0.0,1.4,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11010,0.12816517335410985,57.48525786399841,35,0.0,1.4,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.7383501529693604,36,0.0,2.8,3.8,1.9,0.0,0.0,0.0,14.3,2.9
BB11002,0.1697582911748173,15.882540225982666,36,0.0,2.8,3.8,1.9,0.0,0.0,0.0,14.3,2.9
BB11003,0.24233870967741936,51.74511504173279,36,0.0,2.8,3.8,1.9,0.0,0.0,0.0,14.3,2.9
BB11004,0.36823992133726646,40.57265019416809,36,0.0,2.8,3.8,1.9,0.0,0.0,0.0,14.3,2.9
BB11008,0.05157894736842105,20.118496417999268,36,0.0,2.8,3.8,1.9,0.0,0.0,0.0,14.3,2.9
BB11009,0.3602251407129456,10.575844526290894,36,0.0,2.8,3.8,1.9,0.0,0.0,0.0,14.3,2.9
BB11010,0.2411375146084924,56.50459623336792,36,0.0,2.8,3.8,1.9,0.0,0.0,0.0,14.3,2.9
BB11001,0.7920997920997921,1.6904959678649902,37,0.0,2.5,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11002,0.14960629921259844,14.726967573165894,37,0.0,2.5,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11003,0.2608870967741935,51.32584095001221,37,0.0,2.5,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11004,0.4532940019665683,44.34334349632263,37,0.0,2.5,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11008,0.14,22.310577154159546,37,0.0,2.5,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11009,0.35647279549718575,10.887986183166504,37,0.0,2.5,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11010,0.20373977405531749,56.59341764450073,37,0.0,2.5,2.4,1.3,0.0,0.0,0.0,14.3,2.9
BB11001,0.6915113871635611,1.6458747386932373,38,0.0,1.1,2.5,1.6,0.0,0.0,0.0,14.3,2.9
BB11002,0.11235955056179775,15.481999635696411,38,0.0,1.1,2.5,1.6,0.0,0.0,0.0,14.3,2.9
BB11003,0.2532258064516129,49.856144428253174,38,0.0,1.1,2.5,1.6,0.0,0.0,0.0,14.3,2.9
BB11004,0.43952802359882004,45.299123764038086,38,0.0,1.1,2.5,1.6,0.0,0.0,0.0,14.3,2.9
BB11008,0.06210526315789474,21.39044737815857,38,0.0,1.1,2.5,1.6,0.0,0.0,0.0,14.3,2.9
BB11009,0.36397748592870544,11.908751726150513,38,0.0,1.1,2.5,1.6,0.0,0.0,0.0,14.3,2.9
BB11010,0.16867939228671602,61.94449520111084,38,0.0,1.1,2.5,1.6,0.0,0.0,0.0,14.3,2.9
BB11001,0.7920997920997921,1.6523888111114502,39,0.0,2.4,2.9,1.6,0.0,0.0,0.0,14.3,2.9
BB11002,0.16582349634626195,16.515360593795776,39,0.0,2.4,2.9,1.6,0.0,0.0,0.0,14.3,2.9
BB11003,0.2564516129032258,53.73636865615845,39,0.0,2.4,2.9,1.6,0.0,0.0,0.0,14.3,2.9
BB11004,0.3697148475909538,42.673567056655884,39,0.0,2.4,2.9,1.6,0.0,0.0,0.0,14.3,2.9
BB11008,0.1368421052631579,21.838064432144165,39,0.0,2.4,2.9,1.6,0.0,0.0,0.0,14.3,2.9
BB11009,0.3602251407129456,11.564014673233032,39,0.0,2.4,2.9,1.6,0.0,0.0,0.0,14.3,2.9
BB11010,0.20919361121932217,61.23047876358032,39,0.0,2.4,2.9,1.6,0.0,0.0,0.0,14.3,2.9
BB11001,0.5403726708074534,1.745659589767456,40,0.0,2.2,4.1,1.3,0.0,0.0,0.0,14.3,2.9
BB11002,0.17425519955030916,16.119620084762573,40,0.0,2.2,4.1,1.3,0.0,0.0,0.0,14.3,2.9
BB11003,0.2524193548387097,55.14371728897095,40,0.0,2.2,4.1,1.3,0.0,0.0,0.0,14.3,2.9
BB11004,0.3942969518190757,46.29597043991089,40,0.0,2.2,4.1,1.3,0.0,0.0,0.0,14.3,2.9
BB11008,0.061052631578947365,21.137120962142944,40,0.0,2.2,4.1,1.3,0.0,0.0,0.0,14.3,2.9
BB11009,0.3545966228893058,11.689787149429321,40,0.0,2.2,4.1,1.3,0.0,0.0,0.0,14.3,2.9
BB11010,0.2325671990650565,59.638768672943115,40,0.0,2.2,4.1,1.3,0.0,0.0,0.0,14.3,2.9
BB11001,0.8045738045738046,1.7880923748016357,41,0.0,1.2,2.6,0.8,0.0,0.0,0.0,14.3,2.9
BB11002,0.11235955056179775,16.490695238113403,41,0.0,1.2,2.6,0.8,0.0,0.0,0.0,14.3,2.9
BB11003,0.2568548387096774,53.4032244682312,41,0.0,1.2,2.6,0.8,0.0,0.0,0.0,14.3,2.9
BB11004,0.47885939036381514,45.19194936752319,41,0.0,1.2,2.6,0.8,0.0,0.0,0.0,14.3,2.9
BB11008,0.06947368421052631,21.29139256477356,41,0.0,1.2,2.6,0.8,0.0,0.0,0.0,14.3,2.9
BB11009,0.3714821763602251,11.335037469863892,41,0.0,1.2,2.6,0.8,0.0,0.0,0.0,14.3,2.9
BB11010,0.1390728476821192,57.845215797424316,41,0.0,1.2,2.6,0.8,0.0,0.0,0.0,14.3,2.9
BB11001,0.6915113871635611,1.7321341037750244,42,0.0,2.1,4.9,0.8,0.0,0.0,0.0,14.3,2.9
BB11002,0.2004491858506457,15.966713905334473,42,0.0,2.1,4.9,0.8,0.0,0.0,0.0,14.3,2.9
BB11003,0.21370967741935484,51.627270460128784,42,0.0,2.1,4.9,0.8,0.0,0.0,0.0,14.3,2.9
BB11004,0.35693215339233036,43.149839878082275,42,0.0,2.1,4.9,0.8,0.0,0.0,0.0,14.3,2.9
BB11008,0.1336842105263158,22.61282444000244,42,0.0,2.1,4.9,0.8,0.0,0.0,0.0,14.3,2.9
BB11009,0.3714821763602251,12.304154634475708,42,0.0,2.1,4.9,0.8,0.0,0.0,0.0,14.3,2.9
BB11010,0.271523178807947,62.30760216712952,42,0.0,2.1,4.9,0.8,0.0,0.0,0.0,14.3,2.9
BB11001,0.6915113871635611,2.3413467407226562,43,0.0,1.3,4.0,1.2,0.0,0.0,0.0,14.3,2.9
BB11002,0.14679415073115862,17.774754524230957,43,0.0,1.3,4.0,1.2,0.0,0.0,0.0,14.3,2.9
BB11003,0.24989923417976623,59.972495317459106,43,0.0,1.3,4.0,1.2,0.0,0.0,0.0,14.3,2.9
BB11004,0.3952802359882006,49.193787574768066,43,0.0,1.3,4.0,1.2,0.0,0.0,0.0,14.3,2.9
BB11008,0.06421052631578947,22.788651704788208,43,0.0,1.3,4.0,1.2,0.0,0.0,0.0,14.3,2.9
BB11009,0.3714821763602251,13.09702205657959,43,0.0,1.3,4.0,1.2,0.0,0.0,0.0,14.3,2.9
BB11010,0.25905726529022205,70.35424065589905,43,0.0,1.3,4.0,1.2,0.0,0.0,0.0,14.3,2.9
BB11001,0.8295218295218295,1.8054447174072266,44,0.0,1.7,2.2,1.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.15432098765432098,17.786486864089966,44,0.0,1.7,2.2,1.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.26411290322580644,54.061875104904175,44,0.0,1.7,2.2,1.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.47099311701081614,43.65765452384949,44,0.0,1.7,2.2,1.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.06736842105263158,19.843647003173828,44,0.0,1.7,2.2,1.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.37335834896810505,10.98281192779541,44,0.0,1.7,2.2,1.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.25866770549279317,55.996347427368164,44,0.0,1.7,2.2,1.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.9337474120082816,1.6148955821990967,45,0.0,2.3,4.5,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.2157303370786517,14.791178226470947,45,0.0,2.3,4.5,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.39919354838709675,49.46108841896057,45,0.0,2.3,4.5,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.40658800393313665,39.91202402114868,45,0.0,2.3,4.5,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.04842105263157895,20.948286533355713,45,0.0,2.3,4.5,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.34709193245778613,10.84598445892334,45,0.0,2.3,4.5,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.28320997273081416,59.76229500770569,45,0.0,2.3,4.5,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7858627858627859,1.7497227191925049,46,0.0,2.4,3.9,1.2,0.0,0.0,0.0,14.3,2.9
BB11002,0.17425519955030916,15.900861978530884,46,0.0,2.4,3.9,1.2,0.0,0.0,0.0,14.3,2.9
BB11003,0.24838709677419354,52.914183378219604,46,0.0,2.4,3.9,1.2,0.0,0.0,0.0,14.3,2.9
BB11004,0.3746312684365782,43.92604613304138,46,0.0,2.4,3.9,1.2,0.0,0.0,0.0,14.3,2.9
BB11008,0.061052631578947365,21.372446060180664,46,0.0,2.4,3.9,1.2,0.0,0.0,0.0,14.3,2.9
BB11009,0.3602251407129456,11.717841863632202,46,0.0,2.4,3.9,1.2,0.0,0.0,0.0,14.3,2.9
BB11010,0.2329567588624854,62.156880378723145,46,0.0,2.4,3.9,1.2,0.0,0.0,0.0,14.3,2.9
BB11001,0.6915113871635611,2.2839648723602295,47,0.0,1.5,5.8,0.6,0.0,0.0,0.0,14.3,2.9
BB11002,0.14566929133858267,16.635475873947144,47,0.0,1.5,5.8,0.6,0.0,0.0,0.0,14.3,2.9
BB11003,0.25957275292220877,52.02474117279053,47,0.0,1.5,5.8,0.6,0.0,0.0,0.0,14.3,2.9
BB11004,0.4311701081612586,45.480414152145386,47,0.0,1.5,5.8,0.6,0.0,0.0,0.0,14.3,2.9
BB11008,0.06736842105263158,20.801128387451172,47,0.0,1.5,5.8,0.6,0.0,0.0,0.0,14.3,2.9
BB11009,0.40150093808630394,11.393983602523804,47,0.0,1.5,5.8,0.6,0.0,0.0,0.0,14.3,2.9
BB11010,0.19361121932216596,59.32326030731201,47,0.0,1.5,5.8,0.6,0.0,0.0,0.0,14.3,2.9
BB11001,0.8295218295218295,1.8666136264801025,48,0.0,2.2,4.7,0.4,0.0,0.0,0.0,14.3,2.9
BB11002,0.09392575928008999,16.965830326080322,48,0.0,2.2,4.7,0.4,0.0,0.0,0.0,14.3,2.9
BB11003,0.27056451612903226,53.07803201675415,48,0.0,2.2,4.7,0.4,0.0,0.0,0.0,14.3,2.9
BB11004,0.42133726647000985,40.762261629104614,48,0.0,2.2,4.7,0.4,0.0,0.0,0.0,14.3,2.9
BB11008,0.06736842105263158,19.905951023101807,48,0.0,2.2,4.7,0.4,0.0,0.0,0.0,14.3,2.9
BB11009,0.3714821763602251,10.83908724784851,48,0.0,2.2,4.7,0.4,0.0,0.0,0.0,14.3,2.9
BB11010,0.17062719127386053,58.131099700927734,48,0.0,2.2,4.7,0.4,0.0,0.0,0.0,14.3,2.9
BB11001,0.8281573498964804,1.6469080448150635,49,0.0,2.9,2.8,0.1,0.0,0.0,0.0,14.3,2.9
BB11002,0.18820224719101122,14.109834671020508,49,0.0,2.9,2.8,0.1,0.0,0.0,0.0,14.3,2.9
BB11003,0.2806451612903226,51.90461874008179,49,0.0,2.9,2.8,0.1,0.0,0.0,0.0,14.3,2.9
BB11004,0.2966060009837678,39.110400438308716,49,0.0,2.9,2.8,0.1,0.0,0.0,0.0,14.3,2.9
BB11008,0.061052631578947365,19.881009340286255,49,0.0,2.9,2.8,0.1,0.0,0.0,0.0,14.3,2.9
BB11009,0.3808630393996248,10.827868461608887,49,0.0,2.9,2.8,0.1,0.0,0.0,0.0,14.3,2.9
BB11010,0.18153486560186988,55.731223344802856,49,0.0,2.9,2.8,0.1,0.0,0.0,0.0,14.3,2.9
